market,stock_id,stock_name,trade_date,open,high,low,close,volume,turnover,low9,high9,RSV,K,D,K_prev,K_prev2,D_prev,TR,ATR14,MA5,MA20,STD20,BB_WIDTH,ATR_PCT,ATR_Q30_60,BBW_Q30_60,VOL5,VOL20,TURNOVER20,HIGH20_PREV,HIGH10_PREV,pct_change,return_5d,return_20d,return_60d,volume_ratio,volume_dry_ratio,distance_to_high20_pct,golden_cross,breakout_20d,volatility_compression,volatility_release,liquid,industry_code,industry,relative_return_5d,relative_return_20d,market_above_ma60,trend_turn,kd_acceleration,return_5d_momentum,relative_strength_5d,volume_momentum,early_breakout,near_breakout_zone,excluded_as_extended,setup_score
TWSE,2845,遠東銀,2026-09-04,13.7,13.75,13.4,13.65,15750287.0,213669917.0,12.9,13.8,83.3333333333333,66.6352386478787,59.45628477683649,58.28619130515139,45.762620291060436,55.86680784131539,0.34999999999999964,0.2857142857142857,13.49,13.420000000000002,0.21545545393785942,0.06421921130785675,0.020931449502878074,0.016092788790157193,0.0455418502727379,30368651.2,15433760.65,207142899.35,13.8,13.8,0.0,1.8656716417910557,3.409090909090917,6.640625,1.0205086988957548,1.9676766984202259,1.086956521739133,False,False,False,False,True,17,金融保險,1.391522872434603,-1.848505825492941,True,True,True,True,True,True,False,True,False,11
TWSE,2481,強茂,2026-09-04,161.0,161.5,146.0,156.0,71771734.0,11002218111.0,129.5,162.5,80.3030303030303,74.80044342282785,69.16921217089337,72.04914998272663,67.9222098225748,66.35359654492612,15.5,11.0,153.6,144.05,7.806711013103332,0.21677781362314005,0.07051282051282051,0.07345150336349374,0.31365187558580115,43613581.2,30942916.35,4573295149.1,162.5,162.5,0.0,1.298701298701288,17.29323308270676,15.12915129151291,2.319488350360356,1.4094851534574246,4.0,False,False,True,False,True,24,半導體業,0.8245525293448352,12.035636348122901,True,True,True,True,True,True,False,True,False,11
TWSE,2880,華南金,2026-09-04,43.75,44.0,43.15,44.0,12694801.0,555086904.0,39.15,44.0,100.0,91.407073429949,79.67914630533043,87.1106101449235,83.9267847826026,73.81518274302114,0.8500000000000014,1.153571428571429,42.75,40.86,1.9706798185824266,0.1929201976096355,0.026217532467532476,0.029674537797963484,0.15063780584169312,24766102.8,27153679.45,1101276271.1,44.85,43.75,1.2658227848101111,9.316770186335411,-0.9009009009009028,24.46958981612446,0.46751678804251334,0.9120717082045395,1.895206243032333,False,False,True,True,True,17,金融保險,8.842621416978957,-6.1584976354847605,True,True,True,False,True,False,True,True,False,10
TWSE,2885,元大金,2026-09-04,68.9,70.0,68.5,69.8,20306355.0,1412153015.0,62.0,70.0,97.49999999999997,85.81359373835123,70.28936505988383,79.97039060752684,76.03666699237137,62.52725072065014,1.5,1.8000000000000018,67.42,65.87,2.8578792284157926,0.1735466360052098,0.025787965616045874,0.030332489314004715,0.15384641672053667,30623081.4,24173694.75,1587388416.95,70.5,69.4,1.897810218978102,9.062499999999996,3.101920236336775,12.03852327447834,0.8400186736038768,1.266793583550152,0.9929078014184437,False,False,True,True,True,17,金融保險,8.588351230643543,-2.1556764982470833,True,True,True,False,True,False,True,True,False,10
TWSE,4938,和碩,2026-09-04,91.5,95.5,91.1,95.4,18644249.0,1755066742.0,87.3,95.5,98.78048780487812,74.29489049575774,60.34058917210856,62.052091841197544,65.39956633322485,53.36343851028396,5.099999999999994,2.500000000000002,91.92,90.67,2.09337300219427,0.09235129600504113,0.026205450733752644,0.03709028714431968,0.10057914760962476,12801999.4,13795930.55,1277550131.1,100.5,92.9,5.530973451327426,7.796610169491536,9.529276693455802,0.6329113924050667,1.3514310566024124,0.9279547583689453,5.074626865671636,False,False,True,False,True,25,電腦及週邊設備業,7.322461400135083,4.271679958871944,True,True,False,True,True,True,True,False,False,10
TWSE,2890,永豐金,2026-09-04,42.65,43.1,42.35,42.85,19136125.0,817200898.0,38.85,43.15,93.02325581395355,84.53458608245927,72.54387916556837,80.29025121671214,76.83072566227747,66.54852570712292,0.75,0.9071428571428558,42.04,40.129999999999995,1.2377186143955967,0.12337090599507569,0.021170195032505387,0.027736970125583956,0.0719664972313743,33425995.4,24941428.85,1003761020.4,43.15,43.15,0.5868544600938996,7.663316582914592,10.01283697047497,29.84848484848486,0.7672425310950057,1.3401796505335337,0.6952491309385798,False,False,True,True,True,17,金融保險,7.189167813558139,4.755240235891112,True,True,True,True,True,False,False,True,False,10
TWSE,1104,環泥,2026-09-04,27.8,27.8,27.45,27.7,683091.0,18842309.0,26.4,27.9,86.66666666666671,80.98469821688298,73.52744315737925,78.1437139919911,70.54890432131991,69.79881562762739,0.3500000000000014,0.3750000000000005,27.26,26.7875,0.3800536665705171,0.05675089748136512,0.013537906137184134,0.014511490989374397,0.03285641236574415,2584770.4,1212710.9,32442904.8,27.9,27.9,-0.3597122302158362,4.725897920604916,4.135338345864659,-4.482758620689653,0.5632760454284694,2.1313986705322763,0.7168458781361982,False,False,True,True,True,01,水泥工業,4.251749151248463,-1.1222583887191995,True,True,True,True,True,False,False,True,False,10
TWSE,2313,華通,2026-09-04,246.5,255.0,238.0,249.5,51923966.0,12859676469.0,205.5,260.0,80.73394495412845,74.41508756164616,73.6329926593274,71.25565886540501,78.90183692196074,73.24194520816803,19.0,13.357142857142858,247.0,224.775,16.38394191370241,0.29156164010592656,0.05353564271399943,0.06200370215647013,0.23414123732362202,46035462.2,33366918.65,7777378621.95,260.0,260.0,5.720338983050843,3.526970954356856,19.664268585131907,-3.6679536679536717,1.5561510652108117,1.3796737625935982,4.038461538461538,True,False,True,True,True,28,電子零組件業,3.0528221850004034,14.406671850548049,True,True,False,True,True,True,False,True,False,10
TWSE,2542,興富發,2026-09-04,48.65,48.75,48.1,48.55,6938993.0,335815733.0,46.5,48.75,91.11111111111099,71.9581796870528,60.883163282489306,62.38171397502371,47.82789011147179,55.34565508020756,0.6499999999999986,0.8642857142857144,47.94,47.2175,1.3618171876694443,0.11536546303124429,0.01780197145799618,0.019308131870256463,0.06382399716711265,7045875.2,8442665.4,398378465.95,49.0,49.0,-0.20554984583761593,3.297872340425534,9.59367945823928,6.820682068206807,0.8218960092863564,0.8345557790315841,0.9183673469387813,False,False,True,True,True,14,建材營造,2.823723571069081,4.336082723655421,True,True,True,True,True,False,False,True,False,10
TWSE,3023,信邦,2026-09-04,329.0,340.0,317.5,340.0,1659541.0,552202611.0,310.0,341.5,95.23809523809523,72.7484478901336,64.47400142459772,61.50362421615279,68.44591251470537,60.33677819182979,22.5,11.428571428571429,325.5,318.35,7.31814615581701,0.09195094902864155,0.03361344537815126,0.042966418565460095,0.10269047885841964,1506599.2,973291.75,312171866.35,341.5,341.5,4.615384615384621,7.2555205047318605,6.91823899371069,10.929853181076666,1.7050807221986624,1.5479420225230511,0.43923865300146414,False,False,True,False,True,28,電子零組件業,6.781371735375408,1.6606422591268322,True,True,False,True,True,True,False,True,False,9
TWSE,3380,明泰,2026-09-04,29.4,30.1,28.9,30.0,2949133.0,87366251.0,26.85,30.55,85.13513513513512,75.11253034326158,69.7455088455725,70.1012279473248,76.09778786693316,67.06199809672796,1.2000000000000028,0.9535714285714282,29.18,28.110000000000003,0.8569529864888973,0.12194279423534646,0.03178571428571427,0.04825898551323803,0.14339767277752385,5417528.4,2213474.25,63602348.7,30.55,30.55,3.4482758620689724,6.571936056838368,7.3345259391770945,-9.909909909909898,1.3323547811771472,2.44752266713742,1.800327332242228,False,False,True,False,True,27,通信網路業,6.097787287481915,2.0769292045932364,True,True,False,True,True,True,False,True,False,9
TWSE,2395,研華,2026-09-04,688.0,727.0,685.0,711.0,5020071.0,3559124419.0,650.0,727.0,79.22077922077922,64.09639505140889,60.22924932493155,56.53420296672373,66.33976598854713,58.29567646169289,53.0,29.214285714285715,693.0,679.45,16.288436324426304,0.09589189093782502,0.04108900944343982,0.04536402473902474,0.1614094171208585,3895168.6,3697341.75,2520898186.7,715.0,715.0,5.489614243323437,6.278026905829592,12.145110410094627,52.73899033297529,1.357751416947054,1.0535051567791915,0.5594405594405595,True,False,True,False,True,25,電腦及週邊設備業,5.8038781364731395,6.887513675510769,True,True,False,True,True,True,False,True,False,9
TWSE,3022,威強電,2026-09-04,88.0,95.9,88.0,95.9,4749366.0,445986224.0,87.1,95.9,100.0,45.01055869406904,29.71001477911985,17.51583804110356,25.640845669250222,22.059742821645255,8.700000000000003,3.6214285714285728,91.26,95.005,6.556112053889698,0.27603229530612905,0.0377625502755847,0.04054624593979067,0.18907754229377957,1926098.2,2866133.65,285885906.4,116.5,95.0,9.977064220183497,6.20155038759691,-6.893203883495136,12.823529411764722,1.6570636892665491,0.6720196736115219,17.68240343347639,True,False,True,True,True,25,電腦及週邊設備業,5.7274016182404575,-12.150800618078994,True,False,False,True,True,True,True,False,False,9
TWSE,2612,中航,2026-09-04,63.6,64.9,62.3,63.3,996828.0,63176409.0,58.6,65.8,65.27777777777776,58.75429095651572,58.541013032095485,55.49254754588469,50.59993242993816,58.43437406988537,2.6000000000000085,3.3214285714285716,61.879999999999995,58.96,3.4173550868286604,0.23184227183369474,0.052471225457007456,0.026245980832258965,0.0988761500145515,1112113.4,1560815.0,95168162.15,65.8,65.8,0.0,5.149501661129552,15.090909090909088,15.934065934065922,0.6386586494876074,0.7125209586017561,3.7993920972644375,True,False,False,False,True,15,航運業,4.675352891773099,9.83331235632523,True,True,True,True,True,False,False,True,False,9
TWSE,5285,界霖,2026-09-04,86.9,89.8,85.5,87.3,1524276.0,133041765.0,75.2,90.3,80.13245033112581,77.42463424778033,73.59230272078607,76.07072620610761,77.3511224217442,71.67613695728893,4.299999999999997,4.499999999999998,85.13999999999999,80.655,3.833985833101402,0.19014249993683724,0.0515463917525773,0.052607753397587685,0.23027359357967503,2012799.2,1226002.9,101331919.55,90.3,90.3,1.1587485515643037,4.6762589928057485,13.229571984435795,3.313609467455625,1.2432890656294533,1.6417572911124436,3.322259136212625,False,False,True,False,True,24,半導體業,4.202110223449296,7.971975249851937,True,True,False,True,True,True,False,True,False,9
TWSE,2352,佳世達,2026-09-04,28.95,29.3,28.75,29.25,7864250.0,228813780.0,27.6,29.6,82.49999999999993,56.106004202045945,43.22370066014372,42.909006303068956,41.86350945460347,36.782548889192604,0.8000000000000007,0.8035714285714288,28.639999999999997,28.702499999999997,0.45982691251559665,0.06408179252895695,0.027472527472527482,0.0417767082029174,0.15950017926376484,5315844.2,5844274.0,168864792.4,30.15,29.6,2.6315789473684292,3.7234042553191626,3.3568904593639592,-2.8239202657807327,1.345633349839518,0.9095816178365355,2.985074626865667,False,False,True,False,True,25,電腦及週邊設備業,3.24925548596271,-1.9007062752198989,True,False,True,True,True,True,False,True,False,9
TWSE,2027,大成鋼,2026-09-04,50.7,50.8,49.0,50.2,17349221.0,863118634.0,47.85,51.4,66.19718309859164,50.168422052019764,44.77258041126762,42.154041528733835,36.82656791107824,42.07465959089155,1.7999999999999972,1.4499999999999997,49.709999999999994,49.315,1.3433167906344055,0.10895806879321955,0.028884462151394414,0.03194318837492411,0.10914822889390545,13051652.0,18482341.5,913013497.35,52.3,52.3,0.0,3.7190082644628086,7.725321888412018,18.11764705882353,0.9386917236649912,0.7061687503177019,4.0152963671128,False,False,True,False,True,10,鋼鐵工業,3.244859495106356,2.4677251538281597,True,True,True,True,True,False,False,True,False,9
TWSE,2607,榮運,2026-09-04,53.9,53.9,53.1,53.5,352808.0,18821714.0,51.2,53.9,85.18518518518522,83.3963326397383,79.43879807631397,82.50190636701485,79.75285955052236,77.46003079460182,0.7999999999999972,0.9785714285714278,53.3,51.485,1.5958086549327122,0.12398241467866075,0.018291054739652854,0.017893847094223286,0.07228879043234944,506681.6,632712.9,32498905.5,53.7,53.7,0.18726591760300781,3.4816247582204918,11.69102296450939,8.2995951417004,0.5576115170087412,0.8008080758271247,0.37243947858473525,False,False,False,False,True,15,航運業,3.007475988864039,6.433426229925532,True,True,True,True,True,False,False,True,False,9
TWSE,2362,藍天,2026-09-04,47.75,49.3,47.75,49.3,2070709.0,100875306.0,47.2,49.9,77.77777777777769,50.035617196840086,47.224111774422,36.16453690637129,53.32087943363106,45.81835906321296,2.049999999999997,1.2607142857142846,48.14,48.097500000000004,0.869130690917279,0.07228073732874091,0.025572297884671087,0.03709509946936931,0.16845368314110337,1354306.0,1768743.9,85142794.9,51.4,49.9,4.338624338624331,3.2460732984293195,-2.3762376237623783,6.8255687973997725,1.1707229068040885,0.7656880117014114,4.08560311284047,True,False,True,False,True,25,電腦及週邊設備業,2.7719245290728667,-7.6338343583462365,True,True,False,True,True,True,False,True,False,9
TWSE,2838,聯邦銀,2026-09-04,20.7,20.85,20.45,20.85,1593874.0,32962934.0,20.05,20.9,94.11764705882385,77.16861117409599,67.54325384133733,68.69409323173205,67.74702220053929,62.730575174958,0.40000000000000213,0.31428571428571395,20.51,20.23,0.25047323630537816,0.049525108513174126,0.015073655361425128,0.02021107984912335,0.059504864084955915,2300282.0,2115206.6,42823794.2,20.9,20.9,0.9685230024213176,3.2178217821782207,1.2135922330097193,-3.6951501154734334,0.7535311207898084,1.0874975522485604,0.23923444976075198,False,False,True,False,True,17,金融保險,2.743673012821768,-4.044004501574139,True,True,True,True,True,False,False,True,False,9
TWSE,3703,欣陸,2026-09-04,20.0,20.15,19.8,20.0,1135786.0,22644544.0,19.15,20.15,85.00000000000014,67.22330869954114,54.512950382598234,58.33496304931163,40.44362104455573,48.15777122412678,0.34999999999999787,0.34642857142857125,19.689999999999998,19.764999999999997,0.24926206880988153,0.05044514420640153,0.017321428571428564,0.015826203779693997,0.06183311921212858,2949133.2,2310746.55,45530896.9,20.55,20.0,0.25062656641603454,3.0927835051546504,-1.9607843137254832,-8.25688073394496,0.4915233996562713,1.276268572163399,2.6763990267639937,False,False,True,False,True,14,建材營造,2.6186347357981976,-7.218381048309341,True,False,True,True,True,False,True,True,False,9
TWSE,4912,聯德控股-KY,2026-09-04,103.0,104.0,99.2,102.0,1168288.0,118069178.0,86.6,105.5,81.4814814814815,80.86712492626062,76.52449153193642,80.55994664865018,81.42193055498585,74.35317483477434,4.799999999999997,3.742857142857145,100.72,94.21000000000001,4.773931404265547,0.20269319198664884,0.03669467787114848,0.03441211509338718,0.13370082758641172,1077058.0,727218.35,69961719.75,105.5,105.5,0.49261083743843415,2.8225806451612767,14.606741573033698,9.677419354838701,1.606516117201938,1.4810654874151623,3.3175355450236967,False,False,False,False,True,28,電子零組件業,2.348431875804824,9.34914483844984,True,True,False,True,True,True,False,True,False,9
TWSE,2820,華票,2026-09-04,17.1,17.15,17.05,17.1,1607797.0,27477004.0,16.35,17.3,78.94736842105269,72.4955595260667,68.27933312651476,69.2696550785737,66.40448261786055,66.17121992673879,0.09999999999999787,0.2071428571428568,16.79,16.475,0.2653200649067352,0.06441761818676424,0.01211361737677525,0.012499999999999978,0.0414317466637767,3229779.6,2481264.1,41041844.8,17.3,17.3,0.2932551319648091,2.7027027027027195,4.587155963302747,-2.840909090909094,0.6479749576032636,1.3016670011064118,1.1560693641618456,False,False,True,False,True,17,金融保險,2.2285539333462667,-0.6704407712811111,True,True,True,True,True,False,False,True,False,9
TWSE,2498,宏達電,2026-09-04,42.35,42.55,41.6,41.6,9265593.0,389555041.0,40.0,43.3,48.48484848484857,50.12017247391598,48.585356486152044,50.93783446844969,52.16432746025024,47.81794849227007,0.9499999999999957,1.2678571428571423,41.190000000000005,40.61,0.5632611808874245,0.05548004736640478,0.03047733516483515,0.03328181565023669,0.12280815591819177,7155283.2,4304098.7,176632670.75,43.3,43.3,0.0,2.589395807644901,4.260651629072698,-0.4784688995215225,2.1527371107916276,1.662434739240529,3.9260969976905216,False,False,True,False,True,27,通信網路業,2.115247038288448,-0.99694510551116,True,True,False,True,True,True,False,True,False,9
TWSE,3167,大量,2026-09-04,752.0,803.0,719.0,803.0,4823725.0,3725304965.0,635.0,839.0,82.35294117647058,70.66003408203753,68.93849552012672,64.813580534821,73.9360570767413,68.07772623917133,84.0,65.14285714285714,780.2,722.1,53.614510997245674,0.2969921672745917,0.08112435509695783,0.0747022059291506,0.2593764192905563,4113459.6,4115056.7,3039714710.2,839.0,839.0,10.000000000000009,2.5542784163473886,16.208393632416794,-6.41025641025641,1.1722134958675052,0.9996118887013148,4.290822407628129,True,False,False,False,True,05,電機機械,2.080129646990936,10.950796897832936,True,True,False,True,True,True,False,True,False,9
TWSE,1215,卜蜂,2026-09-04,110.0,110.5,108.5,110.5,399725.0,43844378.0,107.0,110.5,100.0,62.12350275313281,47.52534056142545,43.18525412969922,34.77788119454883,40.22625946557177,2.0,1.8928571428571428,109.1,109.025,1.1751259730899886,0.043114000388534315,0.017129928894634775,0.019779979931176406,0.06648346856650968,717474.2,627099.65,68295891.55,112.0,112.0,0.454545454545463,1.8433179723502224,2.314814814814814,-6.355932203389836,0.6374186303564353,1.144115133854723,1.3392857142857142,False,False,True,False,True,02,食品工業,1.3691692029937697,-2.942781919769044,True,True,True,True,True,False,False,True,False,9
TWSE,2412,中華電,2026-09-04,138.0,138.0,137.0,137.5,7383449.0,1016319907.0,135.0,138.5,71.42857142857143,70.28478359849782,60.23652910437183,69.71288968346103,61.71219166804868,55.212401857308826,1.0,1.25,137.0,136.325,0.7304468711545542,0.021432514099528458,0.00909090909090909,0.013095238095238096,0.05483342230007227,10749044.0,8957009.7,1220492373.8,138.5,138.5,-0.36231884057971175,1.4760147601476037,0.0,-4.513888888888884,0.8243207551734594,1.2000705994546372,0.7220216606498195,False,False,True,False,True,27,通信網路業,1.001865990791151,-5.257596734583858,True,True,True,True,True,False,False,True,False,9
TWSE,4551,智伸科,2026-09-04,165.0,173.0,164.0,171.5,2021752.0,339769848.0,149.0,173.0,93.75,69.5992253020208,58.45904937240066,57.523837953031205,61.285756929546814,52.88896140759059,12.0,8.535714285714286,165.1,164.025,6.331780742288308,0.15441013851030777,0.04977092877967514,0.06235236388462194,0.2464171681263689,1274247.8,1353163.4,224969840.05,182.0,173.0,6.521739130434789,5.864197530864201,2.3880597014925398,24.72727272727273,1.494093026754936,0.9416806573396828,5.769230769230769,False,False,True,False,True,12,汽車工業,5.390048761507749,-2.8695370330913184,True,True,False,True,True,True,False,False,False,8
TWSE,2324,仁寶,2026-09-04,39.0,42.1,39.0,41.6,141506043.0,5781097796.0,38.7,42.1,85.29411764705883,46.96154455912,40.60843094758112,27.79525801515058,41.05186138170026,37.43187414181168,3.3500000000000014,2.028571428571429,40.06,39.855000000000004,1.673705312677295,0.1679794567986245,0.04876373626373627,0.044407019068832494,0.1212771972944557,79549265.8,112706417.6,4605737368.8,44.95,42.6,7.354838709677414,4.785894206549113,13.816689466484288,12.129380053908356,1.255527821869125,0.7058095492159445,7.452725250278089,True,False,False,False,True,25,電腦及週邊設備業,4.31174543719266,8.55909273190043,True,True,False,True,True,True,False,False,False,8
TWSE,2465,麗臺,2026-09-04,97.5,102.0,94.4,99.2,5766066.0,563908226.0,88.0,107.5,57.43589743589745,65.78892431522821,66.16378502250579,69.9654377548936,80.28447950229555,66.35121537614457,7.599999999999994,6.0071428571428545,98.03999999999999,93.34,5.721740625847683,0.2451999411119641,0.06055587557603684,0.06162876707151691,0.23552005266986403,6319142.2,5745871.6,549038245.25,107.5,107.5,3.1185031185031242,4.421052631578948,16.568742655699186,28.664072632944237,1.003514592981855,1.0997708685310685,7.720930232558137,False,False,True,False,True,25,電腦及週邊設備業,3.946903862222495,11.311145921115328,True,True,False,True,True,True,False,False,False,8
TWSE,6166,凌華,2026-09-04,116.0,122.5,116.0,121.5,2903193.0,349251444.0,113.0,122.5,89.47368421052632,45.82004893403715,29.761540687976105,23.993231295792583,29.739846943688878,21.732286564945582,8.5,5.428571428571429,117.1,123.475,8.610695613442832,0.27894539343001684,0.04467960023515579,0.06654310066708989,0.2933660664739692,1872326.4,1954250.55,247238726.1,147.5,121.5,6.578947368421062,4.29184549356223,-13.829787234042556,-3.1872509960159334,1.4855787043273443,0.9580789935046966,17.627118644067796,False,False,True,False,True,25,電腦及週邊設備業,3.817696724205777,-19.087383968626412,True,False,False,True,True,True,True,False,False,8
TWSE,2356,英業達,2026-09-04,66.3,67.9,66.2,67.5,27074525.0,1821646579.0,63.8,68.4,80.43478260869557,57.13212685443591,49.81783973895947,45.48079897730608,55.17772020508954,46.16069618122126,2.9000000000000057,2.271428571428572,66.47999999999999,66.35,1.4855443801057344,0.08955806360848437,0.03365079365079365,0.04763281496805854,0.1729302510882328,20073907.8,25259041.45,1712270279.05,73.5,68.4,3.8461538461538547,4.00616332819721,5.46875,1.9637462235649439,1.0718746019556495,0.7947216777697635,8.16326530612245,True,False,True,False,True,25,電腦及週邊設備業,3.532014558840757,0.21115326541614188,True,True,False,True,True,True,False,False,False,8
